archive  size       crc          hash        
7        744        4208228094   441762446   
7        550        889203997    -1226355949 
7        540        377712003    2021636158  
7        549        868383620    897502353   
7        552        2758873363   -552435872  
7        288        3779835066   1112541165  
7        419        3971495459   -97352430   
7        551        567165194    -1679949661 
7        184        476863381    -2017875008 
7        669        3272045263   -62716611   
7        658        2497158892   97709421    
7        270        2239392802   -637141360  
7        2332       878880013    1435605154  
7        234        1390423895   -53328788   
7        2312       430638353    1836137826  
7        566        1550777205   576421788   
7        331        1482104737   1836002187  
7        2333       167951030    1133157375  
7        592        2919527586   911967651   
7        438        457748337    -1877404115 
7        395        946033300    1422679345  
7        422        620289997    1182721311  
7        562        934251114    350684792   
7        686        4224018306   -1790926924 
7        580        170803169    1105058204  
7        454        3427202696   -1576153395 
7        935        2802094060   -1519986778 
7        584        1084754875   2077568220  
7        643        2088486833   -1896863432 
7        488        2129398808   -1298739319 
7        697        297154198    2081152026  
7        330        3460801977   1127517933  
7        488        1525043725   -1405561386 
7        530        356834599    153306923   
7        374        3555729954   -1246186118 
7        466        4160409019   1266169998  
7        419        209297642    -445568100  
7        381        963737213    1190333016  
7        360        2889092343   -1551870072 
7        268        1703648880   -543413975  
7        1040       3440010194   -552003532  
7        364        2237313087   -1753624174 
7        311        3856981923   -1599145945 
7        330        1835554874   535317509   
7        287        3147781774   136263427   
7        420        2849689100   1459830902  
7        1655       2265455293   -996812715  
7        5374       1373863504   -2004152373 
7        1621       3879566480   1789872377  
7        1767       393913159    -397212043  
7        6234       2809725227   -1727886801 
7        2381       4028951307   -1872376424 
7        668        2588126111   1828514440  
7        955        4077013190   1822671518  
7        1130       73234831     1066785761  
7        1005       3880158018   -562596873  
7        1296       2375950403   -1930266977 
7        1727       2773990314   -1629794953 
7        1570       270993685    -878883405  
7        975        2088055201   1737271849  
7        1013       298657874    1742674384  
7        1501       3807541631   -323319655  
7        311        2617497520   -2130240969 
7        2678       3345779043   2062371661  
7        313        1164101822   -994036847  
7        306        265798902    1733457978  
7        310        3878774855   881893357   
7        1956       2074271344   755766189   
7        560        201322285    1686620426  
7        276        4223659379   1887284590  
7        388        1736134586   1627817229  
7        705        1162412422   337268019   
7        417        3543196844   -1093977366 
7        319        911931029    -1321047685 
7        520        725618132    342838810   
7        332        3711271613   -611183801  
7        618        3936819925   -110384077  
7        458        3881499176   -1442375434 
7        293        3988497905   -1297377606 
7        514        4263082647   679909622   
7        402        1107511302   101158873   
7        713        3524787199   486157533   
7        153        1970571688   206614061   
7        288        1506295889   -966998368  
7        108        2939976535   -1281354435 
7        172        2644577541   1483694343  
7        1201       4056841280   -1544284239 
7        5227       3400274585   577172244   
7        5677       2090690696   7584510     
7        3908       2823129496   -674535916  
7        4345       1158113911   1824444054  
7        4214       2384967024   1798450557  
7        2997       763302191    -71793132   
7        1384       1286027048   1579296487  
7        79         4275452783   674859216   
7        105        2143244138   -977713697  
7        108        2314802719   940593259   
7        89         4209361638   -1533905935 
7        87         3432463033   2011538845  
7        73         1299770526   324117720   
7        193        2471203718   1093043977  
7        88         1998054132   -1081396397 
7        4050       2428855604   -1395858759 
7        4313       816050535    -1081706598 
7        3925       1926554789   -1339783425 
7        3998       2023811658   -661127860  
7        3634       2754361649   -1564723493 
7        4246       3993695053   -1693549035 
7        3447       2118862499   811330658   
7        4024       531226468    1550943725  
7        203        3578228443   1253930282  
7        1009       2492990222   1732889135  
7        1009       937651791    -1216849632 
7        1075       2257901951   -988735779  
7        618        61466114     1314780371  
7        809        2820756884   415985392   
7        1322       1734819752   -1595717644 
7        366        3972648410   -800760257  
7        1686       4177210903   503275357   
7        1701       3920006542   1319455894  
7        730        3753778506   828366956   
7        1148       3995086582   -615951383  
7        1140       2152240966   -948934608  
7        843        2602880017   1321496598  
7        663        520305992    -783184198  
7        332        3324712392   759795794   
7        653        3738342261   526945376   
7        747        2685694869   1105143786  
7        594        2140521292   -1260175375 
7        868        972233379    1907037947  
7        712        2835153540   922473459   
7        1207       333790263    -600848606  
7        605        1849488173   -1529251649 
7        893        2491974852   1037957835  
7        609        2605296737   -770712870  
7        433        1780787789   1028106713  
7        1877       2019892606   1725845254  
7        633        3436543079   488308328   
7        629        1764922711   1697345867  
7        1670       3210336493   1283227262  
7        621        1320658664   1357037585  
7        346        2064146206   -208009831  
7        334        924338470    -2071284974 
7        745        2704445135   -1637515915 
7        682        1188250074   530438628   
7        346        3291454142   -1324553006 
7        870        3014443655   -334544032  
7        1300       3279574817   -2035533408 
7        1234       469654482    1717060920  
7        843        3709998342   1489429306  
7        1690       408408616    -695511891  
7        830        2227049800   -2002926488 
7        1711       934678367    2083787933  
7        1423       2447024583   -1381940398 
7        744        1115005601   1335616977  
7        1304       378818449    -493428095  
7        1662       4138588083   310225270   
7        433        2389525646   197740912   
7        1820       4173924862   -915494238  
7        1835       694676984    -1054988829 
7        1726       319927434    -1210258558 
7        312        2844541438   853026864   
7        1714       1273760271   -1605721808 
7        1784       1916448428   173099645   
7        1803       2046007413   1210363024  
7        260        2186210489   -2103162339 
7        695        2512553925   1743547151  
7        1355       3981064253   -475097619  
7        4054       3489442556   1630880504  
7        65         3519482424   1802767723  
7        4354       3080073004   -2052003703 
7        560        3669632804   1034908633  
7        605        3330383175   -780603789  
7        354        2606980552   590671432   
7        640        545294985    517483565   
7        456        914657421    1384367081  
7        499        104438640    -1936029737 
7        354        1932834616   -635744505  
7        386        3681092501   -149028219  
7        700        1739657583   1419561525  
7        467        2870076694   -784872666  
7        209        2441917439   1837407107  
7        209        2891897808   1572873742  
7        1058       4215287633   -297785386  
7        2044       312853536    561624689   
7        1169       3293063175   -662003595  
7        1301       4159039901   1162251846  
7        1438       3116108777   1123025356  
7        1024       2697324586   -1889915445 
7        929        3895283899   -2134691966 
7        674        1094351122   627035660   
7        1095       3589811100   1348148570  
7        179        1078741446   -219518873  
7        200        1613087139   1727972826  
7        179        199600001    -2057595741 
7        688        2773586959   716755321   
7        2131       4143249401   1135407510  
7        833        3576655966   -1837576492 
7        179        1824827814   712527455   
7        386        4275990428   -1064972261 
7        718        3360335465   -964528106  
7        6271       183115804    -1269918537 
7        1204       971482246    -332391863  
7        9551       2759393928   238647691   
7        3278       3596927824   371669006   
7        2165       4073790083   1215602468  
7        152        1701741213   -952514786  
7        411        554431847    -397069184  
7        297        4090694183   1427248729  
7        287        21076859     269369070   
7        599        2628008521   1398549984  
7        428        2086740090   -906532060  
7        649        1343095472   8666206     
7        109        235067009    -346951475  
7        854        1018783481   -82960531   
7        556        1246916716   466966731   
7        1311       196579646    -790412072  
7        742        3358561687   779176871   
7        798        131097322    1699984197  
7        2589       3676169622   -859347591  
7        433        150607224    -1787341475 
7        813        1106265354   -976246270  
7        724        2422207469   591246749   
7        461        840335324    1506553632  
7        641        111512660    1944706949  
7        454        19346021     -416165098  
7        510        246652423    90027483    
7        450        3166046575   -965508964  
7        419        1875269467   -1358059875 
7        880        3349836779   -1826212971 
7        1022       3587357866   2102518248  
7        409        457391137    -563544860  
7        655        2477557055   1712579975  
7        697        315219497    825093084   
7        694        4094489728   -1821731448 
7        500        323842221    -26543105   
7        598        3953871234   1183699015  
7        119        1073255402   1891578585  
7        302        1058982216   -851642332  
7        711        2239450244   -444251358  
7        375        1871310499   1157582596  
7        291        604964586    -742798654  
7        285        4058168683   219061820   
7        183        1489303738   738995093   
7        292        1026691464   2072554509  
7        362        2714555491   1270527573  
7        502        634951672    964289921   
7        305        1933702858   344009472   
7        329        2341908414   -26058985   
7        301        446983868    -1423893346 
7        386        4253263394   -1798806922 
7        306        3007170580   -2126840389 
7        327        2383430255   619978401   
7        226        3584690875   -1370366941 
7        294        57099375     -802833520  
7        399        395291112    -1581598556 
7        706        149607356    -1562290256 
7        842        2701031731   -2008173973 
7        496        1713785491   670172681   
7        939        3746612105   1602136021  
7        262        741341333    -101753109  
7        847        1407127954   1521318552  
7        248        1941665860   1564499543  
7        849        608587975    -612312813  
7        1093       3134292749   -1429141660 
7        532        2929581911   -67738783   
7        805        3674403306   -1449311596 
7        1059       4294298256   1706481148  
7        581        2334197748   -636736346  
7        783        430115561    234992085   
7        221        1920848429   -1281571802 
7        1059       1480152677   1309195304  
7        580        2978547672   1513852412  
7        1359       3926721335   -387979612  
7        1556       238529895    -1474339568 
7        1239       3674522546   828170629   
7        316        3114842113   779485076   
7        576        1947054398   -1286702531 
7        581        955111969    -947984257  
7        1374       1042725734   -885601141  
7        901        3264217121   1777761523  
7        1215       1919532486   812388322   
7        3641       2659138834   415328074   
7        57         2114731700   -1643836180 
7        711        2206162341   -888860821  
7        1942       1004779428   -980885900  
7        1687       327173087    183801490   
7        1632       501177394    -69714925   
7        1686       3971435447   -1483093041 
7        1737       4174260401   210525479   
7        1772       2290456549   1976736894  
7        1014       3850596158   1799411617  
7        1043       506565563    -427490711  
7        1566       1260399066   -1169262246 
7        1421       4163023406   -1307977025 
7        607        418335324    1713191805  
7        658        926335447    1032656385  
7        289        1036240631   -837126402  
7        203        1723513208   -1432947575 
7        434        1092180042   429252192   
7        777        735324736    -234135679  
7        615        1071099023   1805567943  
7        232        2580888943   -400026798  
7        265        3013621440   -1313553768 
7        281        2942310021   289840078   
7        402        807515980    -130107488  
7        638        1294600346   1807546842  
7        1415       1028906212   929343900   
7        218        2931277624   -1901747754 
7        340        4024460928   1443004270  
7        638        124342599    332515172   
7        420        3643248278   1265159084  
7        1086       2802156430   692084730   
7        659        629604275    1754846270  
7        1107       2009764561   32621691    
7        700        2515295136   -1787028917 
7        316        1325763126   40776264    
7        280        2251341043   724730421   
7        172        3367939688   1854616314  
7        421        728570513    1044119525  
7        73         3672097817   754428102   
7        644        4066107019   -405180062  
7        645        1426277029   -68018445   
7        774        3533787740   2056326348  
7        209        2435666015   -1578350164 
7        1515       1088241712   1476411818  
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        63         42545499     -1398996192 
7        230        2112535629   466357905   
7        1091       1304791943   2144059993  
7        428        2662548427   871725271   
7        425        3412658342   -2047587596 
7        345        2531367592   1463262036  
7        903        3943550997   -504744537  
7        701        279730674    610449827   
7        429        75804891     749585571   
7        339        1959574179   282823184   
7        1023       2678309024   -1504365629 
7        1368       2139218987   -1875407351 
7        1080       2972969797   -1524898473 
7        1074       2352843812   -1766938059 
7        309        1254698003   2054098994  
7        4822       2729570320   1871215719  
7        437        2842815789   160000540   
7        349        205546961    536659752   
7        289        3577066288   -195500555  
7        977        2770744309   2135147299  
7        508        258381732    -1119000099 
7        748        2219972027   -15080306   
7        227        2088336559   977115011   
7        427        3213468171   -352817887  
7        299        4206549259   764484197   
7        739        2176617344   1310128876  
7        163        1795044755   -1016912503 
7        340        4196546834   689579568   
7        396        2352190286   -1065920867 
7        455        28697174     -1126723034 
7        2054       2653439048   -570590255  
7        242        98132450     -1514942406 
7        745        1234241049   1479591848  
7        1037       1383319611   1185433773  
7        1316       776446917    -455374875  
7        1179       1981756466   1791601956  
7        210        359400600    300531937   
7        226        3208760383   -353606430  
7        540        546099864    -1897858770 
7        314        1660810537   953171037   
7        84         221647873    -790410526  
7        240        2028844147   1990597698  
7        227        2088336559   977115011   
7        416        3128448608   -477254240  
7        372        1026229811   -293144027  
7        214        607190011    -904541139  
7        165        819031224    2001296865  
7        118        1698065272   -659474880  
7        510        1240510617   -380269507  
7        483        8022239      1839224692  
7        841        3559785899   -327929674  
7        831        3724192606   1757614262  
7        106        358642994    -1453911194 
7        255        4203540893   1695463789  
7        953        2789666762   645041146   
7        492        651756331    -278126530  
7        449        692907308    223286316   
7        129        2222471389   -45819815   
7        439        2995556049   -816727668  
7        882        287324925    1001304440  
7        498        55125144     -285143140  
7        476        1110575371   -1771556974 
7        540        3745431339   55873461    
7        106        3284453373   -795091397  
7        781        2837658014   -372174038  
7        501        3198526790   2018022278  
7        1068       3005202271   -1799498077 
7        716        1584421002   -297592740  
7        355        2922802795   1395345474  
7        517        3957530559   -635186994  
7        837        1673967813   1235053028  
7        922        1148076927   1059240355  
7        286        1698851921   914777154   
7        94         3592493954   1079253208  
7        574        2483036565   -821518652  
7        815        2700092933   2107441275  
7        686        3280773335   1678178722  
7        1093       83438608     -228391455  
7        303        1142338074   -1475002805 
7        4156       2227218438   1789622028  
7        780        2421162219   -419868852  
7        1176       4053481308   -510733898  
7        657        2492738606   -665877218  
7        1735       216928196    1869216946  
7        3511       36217990     1628611809  
7        724        1193329762   497703452   
7        1377       1377244344   1212528955  
7        1969       4098436110   -1878379852 
7        1846       1709840045   1806578557  
7        1244       768749117    695368408   
7        93         498258295    280481371   
7        755        1932341580   1766158033  
7        362        3541966356   890566402   
7        1417       4059659418   -1433330409 
7        170        1339562289   -1169671358 
7        181        114285273    1048302491  
7        183        3668391605   -1310275624 
7        186        3978880245   1924521581  
7        702        938920575    100136198   
7        180        3519888019   -2052202017 
7        128        757175135    1923480406  
7        965        3691017090   1844362154  
7        176        4089134579   -923299574  
7        185        2123399286   -1372668186 
7        163        2666619682   -1997803196 
7        3402       1531844279   -1928073274 
7        1581       390554372    -655410946  
7        515        3783840523   7544296     
7        362        4040308380   1517987393  
7        321        2961632437   -1475541253 
7        3550       1094628229   1272160551  
7        377        1315849413   1782947214  
7        218        3559403960   730647676   
7        374        181420078    -820172316  
7        731        3468335394   -1661446765 
7        385        478742024    42011253    
7        770        149764266    1211193858  
7        492        2031915562   -355765157  
7        1535       1863785768   -1303828702 
7        370        576866092    1569747480  
7        3657       4078293084   1950369543  
7        258        3018089444   1233983234  
7        260        3206786603   -340991016  
7        809        1061142183   444791745   
7        499        155417327    -1493882614 
7        962        3701405887   1184317994  
7        706        4224623145   -1027392627 
7        421        1337342259   1792038384  
7        962        4144570102   -755789814  
7        927        3671510130   1718658403  
7        447        553664493    642993434   
7        406        590829731    -1535904458 
7        737        2093858411   1755522264  
7        163        477865137    1675334462  
7        563        988750691    1034866751  
7        373        4255831952   234026306   
7        278        2114693047   -1874415452 
7        1167       2194494882   -1591645394 
7        769        2646345023   -478818107  
7        491        2240070467   -1443233980 
7        1165       883778096    940127477   
7        1006       1868719536   1372871443  
7        5544       1461593570   134739357   
7        279        2798565983   -1663330903 
7        169        3709432866   1121013936  
7        181        4246656380   -684918613  
7        151        2100158560   -225863052  
7        3800       1612681420   -1246087495 
7        229        4026212654   410068052   
7        5817       2208722118   1338650603  
7        4704       4188763733   794640132   
7        3934       1292079490   1925623746  
7        6353       894953339    129587302   
7        1410       3767106736   -1261131172 
7        870        3381233321   309203844   
7        893        863108123    342489717   
7        2121       3812283201   1001219622  
7        778        2585162351   792239230   
7        160        883046234    1608146062  
7        2729       3173019004   -146895770  
7        233        2427721620   -593928164  
7        1706       3066240100   -1883932714 
7        1206       2839093212   947696082   
7        721        1066680791   -1883084058 
7        1054       3422954889   -105482616  
7        720        2661195198   -1323953321 
7        1721       2688453390   1078121365  
7        618        3267568335   -414421367  
7        892        1774711817   1095908500  
7        614        446235114    -328518915  
7        828        3586995756   1646194552  
7        845        1467430321   -12337708   
7        1301       3928172808   -1608602040 
7        7097       2635276993   1110478804  
7        6492       748915208    -1644273850 
7        4696       201379752    -1522248427 
7        7004       1363999524   1552571148  
7        5338       2071455973   -989011125  
7        6220       2151934313   -1477912385 
7        4159       269202848    -972225386  
7        775        2413081128   237891509   
7        1028       3735191273   -126271192  
7        1527       3795283057   -1044599510 
7        300        1712015449   -336707137  
7        302        2302276381   -891402850  
7        309        908180102    -1126070934 
7        759        1975458743   10641600    
7        1053       1164878749   825984636   
7        867        214721843    -1953518359 
7        715        1047528824   567639940   
7        2158       3026121976   1551154514  
7        86         3070476258   1294509824  
7        559        611176903    143857305   
7        593        367467930    1847623333  
7        364        2776369199   621684167   
7        204        3971260409   -1698000982 
7        220        659363985    -817227759  
7        1664       2914156496   592487457   
7        842        3150937588   -273908091  
7        632        1256255944   -1256376251 
7        566        4074363440   -328205646  
7        1482       812272934    -106370510  
7        661        2197119950   -1431930690 
7        927        1122175217   188784589   
7        1117       2625498190   1843194880  
7        636        1971081689   598493037   
7        246        219267902    -38982234   
7        254        3822877224   -1054556855 
7        607        3770740039   110479886   
7        421        2205713045   -990677137  
7        267        3248183721   -619772351  
7        283        2153286973   65096883    
7        1272       2748271035   1340552125  
7        1614       2620280836   6283639     
7        541        2318633681   1881934454  
7        1695       3094141411   -1396940129 
7        329        783903555    -720645766  
7        615        61852331     59549297    
7        653        4127150284   1939847689  
7        545        4282828917   -1478689304 
7        649        2575965577   -1437186628 
7        510        3626607168   -923402608  
7        2585       2654713005   1024824985  
7        363        3645690743   -149280985  
7        555        504904460    1645093546  
7        589        830557437    813306732   
7        1009       92472523     506173558   
7        542        1493194021   -766545834  
7        850        2436501062   -1610529544 
7        302        1578045747   1750229240  
7        807        3891362695   -115476689  
7        571        411072429    939475326   
7        690        4157731321   -678174415  
7        777        3356501015   -361079621  
7        1666       2513873048   -1260311871 
7        245        562615126    -609989059  
7        1337       749887369    2082695828  
7        465        2722220896   493878095   
7        1129       352834233    -1071240729 
7        466        1727815647   80368586    
7        1209       1242793528   1183280643  
7        2662       300817235    -705825647  
7        3133       3837071485   -330808493  
7        2327       4072087963   1100087379  
7        2266       1228263913   -2089466907 
7        2182       1954260933   -332521619  
7        1471       1564079190   -77471622   
7        1027       1946108530   954072606   
7        841        3905437131   1048364078  
7        666        3108163941   1291217574  
7        908        457739732    2136709602  
7        933        677386976    -142987704  
7        1332       1695743819   -213572762  
7        870        790966983    1980951897  
7        975        2914928769   -715692468  
7        730        1660529094   -112398476  
7        750        2740376075   -1383356381 
7        687        2900353274   -122393468  
7        777        734593080    -1525393604 
7        775        315955062    1242725994  
7        661        1600776743   -841567012  
7        756        3945177670   653472078   
7        638        194591352    -1792311350 
7        731        688949501    -1442383978 
7        652        3384116812   937317425   
7        678        2045655577   -1255472810 
7        414        1381508439   -178287514  
7        382        3750710024   31225326    
7        506        3185222135   -1998786022 
7        407        1198207041   889429423   
7        355        2157613463   2058916943  
7        342        2456199944   773017854   
7        481        476578440    1673695854  
7        975        2355362498   -1381015832 
7        529        4047572097   778462920   
7        728        3260475001   -1051042186 
7        663        354843082    1688634042  
7        1262       149367975    -1893215204 
7        1093       453763710    -1201383080 
7        952        709766083    397304095   
7        929        1349299576   1205290064  
7        1138       352561242    962237198   
7        1135       2691733613   1038302919  
7        1124       890435277    1400113973  
7        794        3897733451   567909691   
7        890        239546983    -1979882164 
7        1201       3803891689   -914028584  
7        929        3567608645   -694532058  
7        885        4199229107   2145437357  
7        817        3463754686   1915834219  
7        1040       3282645526   426846256   
7        585        2645143647   -1627739122 
7        662        3358871510   582334650   
7        567        2866627915   -2123827406 
7        681        3622581992   967436256   
7        580        2701024021   -746288070  
7        582        214907892    -1903168168 
7        927        2304040851   -169470023  
7        854        4093913324   -30726304   
7        873        1083673220   -1510010740 
7        907        1970655876   -407602653  
7        986        1944509091   467903141   
7        775        907884428    -1808072383 
7        1423       513570612    1858573162  
7        1438       3761509006   1541779976  
7        1311       1714528497   -1656298403 
7        1112       3161631013   -513693525  
7        1265       1606627962   -1970493957 
7        1525       3666114659   839359546   
7        1166       1792022292   352534925   
7        260        331037348    720370048   
7        231        2860691823   -1384389915 
7        365        2082841075   989294874   
7        349        1255943387   1121358173  
7        251        4043088316   -684225136  
7        291        522149933    1341536264  
7        327        3368693141   -1870811826 
7        1960       555470486    2046908076  
7        1257       2937283080   -1136977241 
7        1241       2037552881   -1470273519 
7        1608       2875516069   881182950   
7        1620       540829325    2011107791  
7        1424       3419062308   1545438346  
7        538        2071126253   -199564298  
7        457        4277185983   949655884   
7        969        3729108275   938599941   
7        437        803889106    -920569977  
7        321        3778998553   -1408506915 
7        598        3677871454   1645976306  
7        472        4133092288   666330505   
7        509        1914122350   -699999626  
7        817        485020108    -765685006  
7        578        694253773    -730118108  
7        796        4010815005   1587966001  
7        451        3127665507   343761337   
7        994        2255157647   -1368433271 
7        653        773892006    243619240   
7        977        977951291    233047854   
7        597        2272258084   749746204   
7        873        828509900    -865364827  
7        932        989750415    -101586084  
7        1947       1716756458   -2013411767 
7        1474       1080400315   356205934   
7        1475       1225827323   -1504295675 
7        4142       301836024    -1014702308 
7        1991       2734238893   -979784612  
7        2151       690729102    751279760   
7        1169       1284320560   -1610639926 
7        1316       1075038587   -1572454965 
7        563        1248154703   -2133968166 
7        1301       728803218    -698472883  
7        318        3386166757   -1873969695 
7        1289       3898502170   -2005852    
7        583        3826362186   -2047776222 
7        741        47065911     164313656   
7        1209       2384641557   -1629743321 
7        762        3847621263   -1085581572 
7        1410       1310960147   893299252   
7        1729       720143969    1121439188  
7        1828       2369369225   1776454492  
7        703        2506608301   -1174640947 
7        1626       2737694152   764253918   
7        3521       3735381880   -1460586830 
7        453        330317574    -1583068307 
7        610        415606731    852881527   
7        1178       1654735636   -1230977843 
7        1318       719749477    -1661538053 
7        2515       1906528732   -12395132   
7        1191       3972842775   1026602027  
7        634        3148317488   1382841991  
7        1054       2038244110   795009107   
7        674        3236292535   575520614   
7        1254       91255689     1304402759  
7        989        2210548741   1731404347  
7        1335       1929210061   1519558712  
7        487        842943370    993109246   
7        956        3025635817   591048777   
7        1169       1181927898   -1022782355 
7        611        593695797    958263170   
7        1810       896946379    -287238219  
7        574        759833436    832436591   
7        912        3704679672   808195267   
7        1323       1004670791   1923278286  
7        907        2598670357   -1031233964 
7        635        2217753747   -1426636805 
7        916        935970504    -1967567535 
7        420        1849713355   1514642740  
7        4430       4164939240   1027829185  
7        1730       138306856    -42758362   
7        1932       880956649    344670382   
7        1788       3880742751   1216671909  
7        1107       3011257019   266571951   
7        2167       1582662213   504537660   
7        1896       3373408706   -1413785756 
7        3488       3944974687   -778127717  
7        2234       2854964385   1239612156  
7        1175       3141343838   217303872   
7        1721       2860849959   980444783   
7        4071       2709885477   465599959   
7        4154       1213136274   1207289070  
7        1738       1385239098   -247022510  
7        3415       2571162535   -302379628  
7        1969       3904474926   1324966586  
7        3494       1286642619   -234381917  
7        138        424049019    673642993   
7        2822       4146972384   -1715727793 
7        2551       3252594169   -141662201  
7        538        1756939913   46926816    
7        324        2577125986   2072232721  
7        3941       2246921291   142084151   
7        2158       2362677688   -1154747068 
7        4828       756100990    -1995190427 
7        392        3426546070   1576631619  
7        4942       3666031432   418525511   
7        3398       3637233933   -1896654190 
7        3855       2589947006   244660544   
7        2659       2417047433   1493572438  
7        774        2719499282   -1140874425 
7        1066       425081689    -1273769517 
7        4799       1966140637   -1771351627 
7        3903       1624158502   -1807003768 
7        4236       777253362    -254454120  
7        1147       3508020197   939702122   
7        1438       2249778850   -69512699   
7        1328       3389571566   -1318206414 
7        1078       2301322265   1515971752  
7        946        1231408794   -747874015  
7        790        782226592    -1215645644 
7        834        753371469    687512071   
7        810        3764977143   -303239147  
7        757        3282635691   -1169590118 
7        555        3389257061   2050454703  
7        450        1226886929   -1988793912 
7        577        2930930708   -2084880552 
7        376        140024212    -2033601252 
7        1243       1710417076   1265054569  
7        1161       936475558    -1628154222 
7        1100       1659162659   -1350574016 
7        1781       3998393506   1658644056  
7        4196       2528711413   -1776353805 
7        670        2319781843   928761517   
7        3176       4024904496   -1186505140 
7        1796       3393345332   213767503   
7        557        4069986425   1695874861  
7        495        2081973471   -1842099596 
7        357        4051948755   -701049565  
7        425        2983891455   -1017529084 
7        1853       4026674952   1943576362  
7        441        946043491    961088841   
7        695        2044350791   32198753    
7        1042       1562144923   -1395130294 
7        652        2803149424   -85199001   
7        913        3095952068   -2021527653 
7        4434       3804631958   -220442387  
7        2531       3785082732   -689065860  
7        1999       2775597200   -788307487  
7        560        72225544     1238017746  
7        466        3798840494   -2044629058 
7        1102       451018269    -260931687  
7        609        398130982    1608682079  
7        1193       2541049763   -1467479049 
7        771        3232586705   -532395485  
7        678        3932528750   -409677062  
7        988        3072081269   1264756542  
7        3949       968860370    582502009   
7        3239       253603799    -202209541  
7        2228       3755661626   963655242   
7        73         950682618    -573438629  
7        1894       2511393586   243192244   
7        1814       3666413531   1475672858  
7        547        1621129092   2014800437  
7        1797       2779598104   -743955237  
7        717        1172463490   365474635   
7        907        2913235070   315534208   
7        2216       3497445275   1203561754  
7        1508       1981897325   7517608     
7        1940       2559999966   1791134680  
7        2163       67616788     1715792552  
7        1766       3458626575   -1902149740 
7        824        2630479163   1558367951  
7        830        1537072257   -75452830   
7        1765       1022167287   -1459816434 
7        757        2608061931   1293391491  
7        1013       405917333    1856723742  
7        818        1440758351   -1160230818 
7        778        1953519686   395664803   
7        338        1061150545   -2063027111 
7        2371       822504585    -1542590505 
7        571        3304047661   259056832   
7        748        3012771530   -1350096848 
7        2018       1783374884   620186618   
7        1351       2278515785   -488134096  
7        1429       2580053754   -1334588505 
7        755        3961714502   285284482   
7        884        2593196620   -1558190399 
7        169        2513382505   -1567805626 
7        741        213765712    1611701390  
7        1891       3017756089   -1775912904 
7        1018       354320627    -1698038564 
7        1134       4246091882   -44291276   
7        919        1625267476   585337969   
7        1367       1481083822   -1923248748 
7        2152       2910089830   -1805923803 
7        1438       2297865405   -915204549  
7        401        1514706106   -796820356  
7        478        4005702643   -1141886464 
7        1204       568706241    744486109   
7        2516       1763430309   98530723    
7        1598       3922679840   573406145   
7        1493       3436218376   -1911578369 
7        2561       2602369751   1814299173  
7        167        2319423377   -1339654100 
7        714        3775281502   439703921   
7        748        1069982804   1989599883  
7        884        635488773    -396210098  
7        1095       4288685588   -208895697  
7        685        1239398840   2038033992  
7        1026       1033607989   202814916   
7        1104       4001422096   641752087   
7        1065       2788727122   1321906800  
7        3269       449590019    1785811840  
7        1299       4119294742   448348636   
7        1026       36286457     2063076336  
7        318        2546071095   2094214741  
7        3657       359917746    1696838559  
7        326        3099774844   1715716687  
7        1187       2459310206   -1505388155 
7        766        527062658    -679986489  
7        610        1230534047   -785332515  
7        596        1357783503   518252682   
7        1158       4217432744   415053392   
7        156        35545548     392119448   
7        973        4093182106   -1991074968 
7        727        1129792979   -328536288  
7        972        3110464066   1873369253  
7        1086       285195746    -853629903  
7        767        703899189    726249818   
7        284        3193044291   -963588417  
7        619        279765932    -106540554  
7        734        4020336966   -1775215971 
7        1453       1414495036   1345301443  
7        295        193941548    2059914620  
7        711        3743445070   -441637886  
7        58         3421155296   -1817216560 
7        439        3008017258   -1662900704 
7        1032       2273022481   -1584465751 
7        550        78843032     1804322682  
7        633        619810686    1998753478  
7        432        3861044069   959407759   
7        526        2280229061   -407005171  
7        712        1568894827   -991393648  
7        834        1691551169   1583723651  
7        451        2158479249   -1681545377 
7        425        1573607161   1424579851  
7        494        2804056777   -2014543496 
7        420        1780343884   1956202934  
7        639        739345395    -237819663  
7        1386       1512774108   937700697   
7        1011       2391857991   127012953   
7        1357       3544098039   1798518841  
7        497        2019732073   746791078   
7        1606       1309831629   -2075400188 
7        1562       1867703956   -919458674  
7        1419       2584601808   1840447084  
7        1368       2890942180   602253739   
7        1663       3383881974   141264283   
7        1564       1211439261   140664009   
7        2024       2985888240   2032751316  
7        996        2429213525   318467427   
7        1154       788602459    1737240196  
7        1963       436695922    -764789010  
7        712        3466268087   -2109866457 
7        1223       3285353375   -1904300332 
